latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
31.622,74.976,311.9,1,1,04-11-2019,810,Aqua,MODIS,55,6.0NRT,299.7,5.6,D
31.577,74.62,312.2,1,1,04-11-2019,810,Aqua,MODIS,54,6.0NRT,301,4.6,D
31.575,74.609,318.3,1,1,04-11-2019,810,Aqua,MODIS,70,6.0NRT,301.1,9.7,D
31.472,73.949,315.9,1.1,1,04-11-2019,810,Aqua,MODIS,63,6.0NRT,301.3,8.5,D
31.696,75.354,313.7,1,1,04-11-2019,810,Aqua,MODIS,64,6.0NRT,299.4,6,D
31.694,75.343,317.4,1,1,04-11-2019,810,Aqua,MODIS,70,6.0NRT,300.2,9.1,D
31.743,75.612,314.7,1,1,04-11-2019,810,Aqua,MODIS,65,6.0NRT,300.5,6.3,D
31.721,75.467,313.5,1,1,04-11-2019,810,Aqua,MODIS,64,6.0NRT,301.7,4.9,D
31.485,73.854,312.9,1.1,1,04-11-2019,810,Aqua,MODIS,54,6.0NRT,300.7,5.6,D
31.646,74.649,311.4,1,1,04-11-2019,810,Aqua,MODIS,49,6.0NRT,300,4.3,D
31.555,74.056,311.5,1.1,1,04-11-2019,810,Aqua,MODIS,44,6.0NRT,299.9,4.6,D
31.781,75.433,315.9,1,1,04-11-2019,810,Aqua,MODIS,68,6.0NRT,302.3,6.6,D
31.681,74.762,314,1,1,04-11-2019,810,Aqua,MODIS,61,6.0NRT,303.3,6.3,D
31.556,73.942,315.1,1.1,1,04-11-2019,810,Aqua,MODIS,62,6.0NRT,299.4,8.2,D
31.554,73.763,315.3,1.1,1,04-11-2019,810,Aqua,MODIS,54,6.0NRT,300.9,7.6,D
31.552,73.752,320.1,1.1,1,04-11-2019,810,Aqua,MODIS,71,6.0NRT,301.2,12.9,D
31.841,75.586,312.3,1,1,04-11-2019,810,Aqua,MODIS,48,6.0NRT,300.3,4.9,D
31.827,75.492,315.7,1,1,04-11-2019,810,Aqua,MODIS,68,6.0NRT,303.2,6.8,D
31.583,73.884,314.4,1.1,1,04-11-2019,810,Aqua,MODIS,60,6.0NRT,300.2,7.1,D
31.74,74.721,315,1,1,04-11-2019,810,Aqua,MODIS,63,6.0NRT,301,8,D
31.864,75.431,324.7,1,1,04-11-2019,810,Aqua,MODIS,79,6.0NRT,303.3,15.1,D
31.787,74.908,315.1,1,1,04-11-2019,810,Aqua,MODIS,65,6.0NRT,301.4,7.2,D
31.785,74.897,314.6,1,1,04-11-2019,810,Aqua,MODIS,64,6.0NRT,301.4,6.8,D
31.879,75.471,315,1,1,04-11-2019,810,Aqua,MODIS,67,6.0NRT,303.2,5.9,D
31.801,74.937,312.7,1,1,04-11-2019,810,Aqua,MODIS,58,6.0NRT,300.7,5.1,D
31.679,74.136,323.1,1.1,1,04-11-2019,810,Aqua,MODIS,76,6.0NRT,301.4,15.5,D
31.677,74.125,315,1.1,1,04-11-2019,810,Aqua,MODIS,61,6.0NRT,300.3,7.4,D
31.913,75.641,314.9,1,1,04-11-2019,810,Aqua,MODIS,67,6.0NRT,300.6,6.8,D
31.877,75.391,315,1,1,04-11-2019,810,Aqua,MODIS,66,6.0NRT,302.7,6.5,D
31.781,74.685,314.4,1,1,04-11-2019,810,Aqua,MODIS,62,6.0NRT,301.2,7.1,D
31.706,74.203,312.2,1,1,04-11-2019,810,Aqua,MODIS,50,6.0NRT,300.2,5.1,D
31.704,74.192,313.3,1,1,04-11-2019,810,Aqua,MODIS,57,6.0NRT,300.5,6,D
31.829,74.882,317.4,1,1,04-11-2019,810,Aqua,MODIS,69,6.0NRT,300.5,8.5,D
31.827,74.872,322,1,1,04-11-2019,810,Aqua,MODIS,75,6.0NRT,300.8,13.2,D
31.781,74.565,316.5,1,1,04-11-2019,810,Aqua,MODIS,66,6.0NRT,301.3,8.1,D
31.83,74.828,313.8,1,1,04-11-2019,810,Aqua,MODIS,61,6.0NRT,301.4,5.9,D
31.793,74.584,313.5,1,1,04-11-2019,810,Aqua,MODIS,59,6.0NRT,301.4,5.7,D
31.913,75.265,318.4,1,1,04-11-2019,810,Aqua,MODIS,72,6.0NRT,302,9.3,D
31.822,74.655,316.1,1,1,04-11-2019,810,Aqua,MODIS,66,6.0NRT,302.3,7.4,D
31.882,74.991,313,1,1,04-11-2019,810,Aqua,MODIS,46,6.0NRT,300.7,4.5,D
31.879,74.97,314,1,1,04-11-2019,810,Aqua,MODIS,57,6.0NRT,300.4,5.5,D
31.955,75.429,312.4,1,1,04-11-2019,810,Aqua,MODIS,54,6.0NRT,301.6,4.5,D
31.708,73.793,315.7,1.1,1,04-11-2019,810,Aqua,MODIS,63,6.0NRT,299.5,9.3,D
31.975,75.5,311.9,1,1,04-11-2019,810,Aqua,MODIS,56,6.0NRT,300,5.2,D
31.941,75.27,316.8,1,1,04-11-2019,810,Aqua,MODIS,69,6.0NRT,302.1,7.4,D
31.975,75.429,317.6,1,1,04-11-2019,810,Aqua,MODIS,71,6.0NRT,301.9,8.9,D
31.952,75.208,319.1,1,1,04-11-2019,810,Aqua,MODIS,73,6.0NRT,302.3,9.5,D
31.878,74.713,312.1,1,1,04-11-2019,810,Aqua,MODIS,56,6.0NRT,300.2,4.9,D
31.876,74.702,311.1,1,1,04-11-2019,810,Aqua,MODIS,52,6.0NRT,300.4,4.2,D
31.87,74.66,326,1,1,04-11-2019,810,Aqua,MODIS,80,6.0NRT,300.3,18.4,D
31.868,74.649,318.5,1,1,04-11-2019,810,Aqua,MODIS,71,6.0NRT,300.2,10.5,D
31.825,74.372,311.4,1,1,04-11-2019,810,Aqua,MODIS,50,6.0NRT,299.1,5.3,D
31.824,74.361,314,1,1,04-11-2019,810,Aqua,MODIS,61,6.0NRT,299.6,7.6,D
31.919,74.922,317.8,1,1,04-11-2019,810,Aqua,MODIS,67,6.0NRT,302.2,7.9,D
31.744,73.732,314.6,1.1,1,04-11-2019,810,Aqua,MODIS,60,6.0NRT,300.2,7.9,D
31.742,73.721,311.6,1.1,1,04-11-2019,810,Aqua,MODIS,37,6.0NRT,300.1,5.2,D
32.003,75.305,318.3,1,1,04-11-2019,810,Aqua,MODIS,72,6.0NRT,302.2,8.1,D
31.884,74.514,318.9,1,1,04-11-2019,810,Aqua,MODIS,71,6.0NRT,299.5,12.2,D
31.819,74.093,311.6,1.1,1,04-11-2019,810,Aqua,MODIS,50,6.0NRT,299.4,5.5,D
31.614,72.821,314.4,1.2,1.1,04-11-2019,810,Aqua,MODIS,53,6.0NRT,300.2,8.4,D
31.979,75.018,313,1,1,04-11-2019,810,Aqua,MODIS,61,6.0NRT,302,4.2,D
31.965,74.924,317.4,1,1,04-11-2019,810,Aqua,MODIS,69,6.0NRT,303.6,7,D
31.824,74.001,317,1.1,1,04-11-2019,810,Aqua,MODIS,67,6.0NRT,300.7,9.3,D
31.777,73.702,313.6,1.1,1,04-11-2019,810,Aqua,MODIS,36,6.0NRT,299.5,6.2,D
31.558,72.37,315,1.2,1.1,04-11-2019,810,Aqua,MODIS,54,6.0NRT,299.4,9.3,D
31.556,72.357,319.9,1.2,1.1,04-11-2019,810,Aqua,MODIS,68,6.0NRT,300,15.1,D
31.782,73.677,312.4,1.1,1,04-11-2019,810,Aqua,MODIS,37,6.0NRT,299.6,5.6,D
31.8,73.633,311.9,1.1,1,04-11-2019,810,Aqua,MODIS,46,6.0NRT,299.5,5.6,D
31.844,73.843,312.7,1.1,1,04-11-2019,810,Aqua,MODIS,55,6.0NRT,299.7,6.4,D
31.799,73.563,312.7,1.1,1,04-11-2019,810,Aqua,MODIS,50,6.0NRT,299.9,6.3,D
31.59,72.317,316.3,1.2,1.1,04-11-2019,810,Aqua,MODIS,58,6.0NRT,300.1,9.5,D
32.041,75.065,311.9,1,1,04-11-2019,810,Aqua,MODIS,51,6.0NRT,300.8,3.7,D
32.009,74.854,318.1,1,1,04-11-2019,810,Aqua,MODIS,54,6.0NRT,299.8,9.9,D
31.748,73.193,314.4,1.1,1.1,04-11-2019,810,Aqua,MODIS,55,6.0NRT,299.9,8,D
32.056,75.105,313.4,1,1,04-11-2019,810,Aqua,MODIS,64,6.0NRT,301.1,5.5,D
32.046,74.912,317.5,1,1,04-11-2019,810,Aqua,MODIS,46,6.0NRT,300.2,9.7,D
32.044,74.901,311.4,1,1,04-11-2019,810,Aqua,MODIS,0,6.0NRT,299.9,5.5,D
32.058,74.931,321.1,1,1,04-11-2019,810,Aqua,MODIS,73,6.0NRT,300.7,12.9,D
31.927,74.075,316.1,1.1,1,04-11-2019,810,Aqua,MODIS,50,6.0NRT,301.2,7.5,D
31.656,72.407,315.6,1.2,1.1,04-11-2019,810,Aqua,MODIS,50,6.0NRT,301.1,7.9,D
31.978,74.344,316.6,1,1,04-11-2019,810,Aqua,MODIS,67,6.0NRT,298.5,10.5,D
31.938,74.084,319,1,1,04-11-2019,810,Aqua,MODIS,66,6.0NRT,301.6,9.6,D
32.136,75.337,313,1,1,04-11-2019,810,Aqua,MODIS,59,6.0NRT,299.6,6.6,D
31.9,73.674,315.9,1.1,1,04-11-2019,810,Aqua,MODIS,63,6.0NRT,300,8.5,D
31.835,73.275,312.4,1.1,1.1,04-11-2019,810,Aqua,MODIS,32,6.0NRT,300.6,5,D
31.904,73.579,323.5,1.1,1,04-11-2019,810,Aqua,MODIS,76,6.0NRT,301.8,16.4,D
31.901,73.439,313.2,1.1,1,04-11-2019,810,Aqua,MODIS,50,6.0NRT,301.4,6.2,D
31.78,72.707,315.7,1.2,1.1,04-11-2019,810,Aqua,MODIS,53,6.0NRT,301.3,9.3,D
31.895,73.225,316.8,1.1,1.1,04-11-2019,810,Aqua,MODIS,37,6.0NRT,301.1,8.6,D
32.093,74.424,310.9,1,1,04-11-2019,810,Aqua,MODIS,23,6.0NRT,299.2,4.9,D
31.927,73.362,312.6,1.1,1,04-11-2019,810,Aqua,MODIS,45,6.0NRT,300.9,5.6,D
32.242,75.367,313.3,1,1,04-11-2019,810,Aqua,MODIS,60,6.0NRT,301.6,5.5,D
32.101,74.428,317.9,1,1,04-11-2019,810,Aqua,MODIS,70,6.0NRT,299.5,11.9,D
32.251,75.366,313.8,1,1,04-11-2019,810,Aqua,MODIS,67,6.0NRT,301.4,5.9,D
31.985,73.568,313,1.1,1,04-11-2019,810,Aqua,MODIS,34,6.0NRT,300.3,5.5,D
31.985,73.509,313.1,1.1,1,04-11-2019,810,Aqua,MODIS,40,6.0NRT,300.2,6.1,D
31.953,73.255,314.6,1.1,1.1,04-11-2019,810,Aqua,MODIS,54,6.0NRT,301.9,7,D
32.014,73.573,313.9,1.1,1,04-11-2019,810,Aqua,MODIS,27,6.0NRT,300.5,6.1,D
31.994,73.389,316.7,1.1,1,04-11-2019,810,Aqua,MODIS,59,6.0NRT,301.7,8.2,D
31.992,73.377,317.5,1.1,1,04-11-2019,810,Aqua,MODIS,63,6.0NRT,302.8,9.1,D
32.163,74.403,318.8,1,1,04-11-2019,810,Aqua,MODIS,71,6.0NRT,299.8,11.5,D
32.074,73.768,312.6,1.1,1,04-11-2019,810,Aqua,MODIS,52,6.0NRT,300.4,5.9,D
32.018,73.419,313.1,1.1,1,04-11-2019,810,Aqua,MODIS,19,6.0NRT,299.9,5.1,D
32.204,74.488,310.4,1,1,04-11-2019,810,Aqua,MODIS,50,6.0NRT,299.2,5.5,D
32.048,73.5,317.4,1.1,1,04-11-2019,810,Aqua,MODIS,65,6.0NRT,300.2,10.5,D
32.035,73.361,318.5,1.1,1,04-11-2019,810,Aqua,MODIS,58,6.0NRT,300.8,9.7,D
32.031,73.338,318,1.1,1,04-11-2019,810,Aqua,MODIS,65,6.0NRT,299.9,9.7,D
32.025,73.303,316.8,1.1,1,04-11-2019,810,Aqua,MODIS,62,6.0NRT,300.2,10.1,D
32.066,73.437,317.8,1.1,1,04-11-2019,810,Aqua,MODIS,65,6.0NRT,300.7,9.5,D
32.16,73.903,319.2,1.1,1,04-11-2019,810,Aqua,MODIS,70,6.0NRT,302.4,10.3,D
32.158,73.892,314.6,1.1,1,04-11-2019,810,Aqua,MODIS,61,6.0NRT,302.3,6,D
32.147,73.826,320.1,1.1,1,04-11-2019,810,Aqua,MODIS,72,6.0NRT,301.3,12,D
32.121,73.659,313,1.1,1,04-11-2019,810,Aqua,MODIS,52,6.0NRT,300.5,6.5,D
32.171,73.855,314.8,1.1,1,04-11-2019,810,Aqua,MODIS,61,6.0NRT,302,6.4,D
32.118,73.46,319.6,1.1,1,04-11-2019,810,Aqua,MODIS,31,6.0NRT,300.6,9.8,D
32.116,73.39,318.9,1.1,1,04-11-2019,810,Aqua,MODIS,31,6.0NRT,300.6,9.6,D
32.132,73.452,318,1.1,1,04-11-2019,810,Aqua,MODIS,56,6.0NRT,300.2,9.7,D
32.121,73.383,315.7,1.1,1,04-11-2019,810,Aqua,MODIS,57,6.0NRT,300,8.4,D
32.161,73.574,313.3,1.1,1,04-11-2019,810,Aqua,MODIS,51,6.0NRT,301,5.6,D
32.16,73.563,315,1.1,1,04-11-2019,810,Aqua,MODIS,60,6.0NRT,300.7,7.1,D
32.163,73.468,315.1,1.1,1,04-11-2019,810,Aqua,MODIS,59,6.0NRT,300.4,8.2,D
32.162,73.457,316.4,1.1,1,04-11-2019,810,Aqua,MODIS,63,6.0NRT,299.8,9.5,D
32.184,73.534,319.9,1.1,1,04-11-2019,810,Aqua,MODIS,68,6.0NRT,301.1,11.4,D
32.255,73.865,323,1.1,1,04-11-2019,810,Aqua,MODIS,76,6.0NRT,301.9,15.3,D
32.251,73.843,312.9,1.1,1,04-11-2019,810,Aqua,MODIS,34,6.0NRT,300.7,4.9,D
32.216,73.62,311.2,1.1,1,04-11-2019,810,Aqua,MODIS,33,6.0NRT,300.1,4.9,D
32.246,73.625,314.8,1.1,1,04-11-2019,810,Aqua,MODIS,60,6.0NRT,301.1,7.1,D
32.33,73.933,314.6,1.1,1,04-11-2019,810,Aqua,MODIS,63,6.0NRT,301.2,6.9,D
32.299,73.163,316,1.1,1.1,04-11-2019,810,Aqua,MODIS,62,6.0NRT,300.2,9.3,D
33.252,71.31,316.1,1.3,1.1,04-11-2019,810,Aqua,MODIS,45,6.0NRT,302,10.5,D
33.259,71.302,318,1.3,1.1,04-11-2019,810,Aqua,MODIS,65,6.0NRT,301.9,11.2,D
33.261,71.302,301.5,1.3,1.1,04-11-2019,1735,Terra,MODIS,41,6.0NRT,288.2,7.7,N
31.894,74.077,311.8,1.2,1.1,05-11-2019,540,Terra,MODIS,53,6.0NRT,299.3,6.6,D
31.675,74.85,320.8,1.1,1.1,05-11-2019,540,Terra,MODIS,74,6.0NRT,301.5,13.8,D
31.532,74.609,311.9,1.1,1.1,05-11-2019,540,Terra,MODIS,51,6.0NRT,300.2,6.1,D
31.531,74.621,312.2,1.1,1.1,05-11-2019,540,Terra,MODIS,55,6.0NRT,299.8,6.1,D
31.146,75.79,314.2,1,1,05-11-2019,540,Terra,MODIS,63,6.0NRT,301.7,6.2,D
31.144,75.801,312.8,1,1,05-11-2019,540,Terra,MODIS,59,6.0NRT,301.4,5.1,D
31.286,74.537,320.9,1.1,1.1,05-11-2019,540,Terra,MODIS,73,6.0NRT,301.6,13.9,D
31.11,75.579,316.6,1,1,05-11-2019,540,Terra,MODIS,67,6.0NRT,301.6,7.9,D
31.109,75.523,314.2,1,1,05-11-2019,540,Terra,MODIS,61,6.0NRT,300.4,6.2,D
31.147,75.089,313.4,1.1,1,05-11-2019,540,Terra,MODIS,26,6.0NRT,301.9,4.4,D
30.92,76.16,321.3,1,1,05-11-2019,540,Terra,MODIS,76,6.0NRT,301,12.7,D
31.009,74.961,317.1,1.1,1,05-11-2019,540,Terra,MODIS,66,6.0NRT,301.7,8.8,D
31.007,74.972,315.3,1.1,1,05-11-2019,540,Terra,MODIS,62,6.0NRT,302,7.3,D
30.988,75.118,313.5,1.1,1,05-11-2019,540,Terra,MODIS,57,6.0NRT,300.3,6.5,D
30.798,76.367,315.9,1,1,05-11-2019,540,Terra,MODIS,68,6.0NRT,302.4,7.3,D
30.947,75.093,318.2,1.1,1,05-11-2019,540,Terra,MODIS,68,6.0NRT,301.1,10.3,D
30.946,75.104,312.8,1.1,1,05-11-2019,540,Terra,MODIS,34,6.0NRT,300.9,4.7,D
30.929,75.158,328.9,1.1,1,05-11-2019,540,Terra,MODIS,81,6.0NRT,302.2,22.5,D
30.904,75.345,313,1.1,1,05-11-2019,540,Terra,MODIS,54,6.0NRT,301.2,5.3,D
30.924,75.123,315.2,1.1,1,05-11-2019,540,Terra,MODIS,33,6.0NRT,301.2,6.4,D
30.923,75.134,315.3,1.1,1,05-11-2019,540,Terra,MODIS,48,6.0NRT,301.4,6.8,D
30.849,75.402,318.9,1.1,1,05-11-2019,540,Terra,MODIS,70,6.0NRT,300.4,11.1,D
30.771,75.839,313.5,1,1,05-11-2019,540,Terra,MODIS,59,6.0NRT,301.9,5.7,D
30.728,76.084,328.1,1,1,05-11-2019,540,Terra,MODIS,81,6.0NRT,302.2,20.2,D
30.745,75.828,314.3,1,1,05-11-2019,540,Terra,MODIS,59,6.0NRT,300.9,6.1,D
30.719,76.018,312.8,1,1,05-11-2019,540,Terra,MODIS,55,6.0NRT,301.5,4.6,D
30.828,75.009,315.1,1.1,1,05-11-2019,540,Terra,MODIS,61,6.0NRT,302.4,6.1,D
30.517,77.159,313.2,1,1,05-11-2019,540,Terra,MODIS,65,6.0NRT,300,5.8,D
30.692,75.484,312.7,1,1,05-11-2019,540,Terra,MODIS,48,6.0NRT,301.1,4.8,D
30.69,75.494,312.7,1,1,05-11-2019,540,Terra,MODIS,49,6.0NRT,301.6,4.8,D
30.576,76.114,319.5,1,1,05-11-2019,540,Terra,MODIS,70,6.0NRT,301.5,10.2,D
30.558,76.046,318.1,1,1,05-11-2019,540,Terra,MODIS,68,6.0NRT,301.6,8.6,D
30.557,76.057,317.3,1,1,05-11-2019,540,Terra,MODIS,66,6.0NRT,301.2,7.7,D
30.558,75.986,329,1,1,05-11-2019,540,Terra,MODIS,81,6.0NRT,303.9,20.4,D
30.556,75.997,329.5,1,1,05-11-2019,540,Terra,MODIS,82,6.0NRT,304,21.1,D
30.446,76.763,333,1,1,05-11-2019,540,Terra,MODIS,85,6.0NRT,304.4,25.9,D
30.444,76.773,323.3,1,1,05-11-2019,540,Terra,MODIS,77,6.0NRT,303,14,D
30.558,75.716,313,1,1,05-11-2019,540,Terra,MODIS,49,6.0NRT,301.1,4,D
30.464,76.385,313.6,1,1,05-11-2019,540,Terra,MODIS,57,6.0NRT,302.7,4.9,D
30.452,76.341,312.9,1,1,05-11-2019,540,Terra,MODIS,45,6.0NRT,301.9,4.1,D
30.307,77.328,313,1,1,05-11-2019,540,Terra,MODIS,63,6.0NRT,299.6,6.1,D
30.602,75.116,311.6,1.1,1,05-11-2019,540,Terra,MODIS,30,6.0NRT,300.5,4.5,D
30.496,75.9,313.6,1,1,05-11-2019,540,Terra,MODIS,53,6.0NRT,302,4.7,D
30.421,76.43,318.7,1,1,05-11-2019,540,Terra,MODIS,69,6.0NRT,302.7,8.7,D
30.535,75.487,313.1,1,1,05-11-2019,540,Terra,MODIS,49,6.0NRT,301.5,5.1,D
30.368,76.541,319.1,1,1,05-11-2019,540,Terra,MODIS,70,6.0NRT,303.6,8.2,D
30.424,76.084,317.1,1,1,05-11-2019,540,Terra,MODIS,65,6.0NRT,302.9,7.1,D
30.423,76.095,321,1,1,05-11-2019,540,Terra,MODIS,72,6.0NRT,302.6,10.9,D
30.402,76.24,317.9,1,1,05-11-2019,540,Terra,MODIS,67,6.0NRT,303.4,7.8,D
30.312,76.794,321.5,1,1,05-11-2019,540,Terra,MODIS,74,6.0NRT,303.2,11.9,D
30.437,75.861,317.1,1,1,05-11-2019,540,Terra,MODIS,64,6.0NRT,302.6,7.8,D
30.435,75.872,315.4,1,1,05-11-2019,540,Terra,MODIS,60,6.0NRT,301.7,6.1,D
30.467,75.574,316.2,1,1,05-11-2019,540,Terra,MODIS,62,6.0NRT,301.3,6.6,D
30.46,75.562,315.3,1,1,05-11-2019,540,Terra,MODIS,59,6.0NRT,301.9,5.9,D
30.441,75.634,324.5,1,1,05-11-2019,540,Terra,MODIS,76,6.0NRT,302.3,15,D
30.422,75.772,324.7,1,1,05-11-2019,540,Terra,MODIS,76,6.0NRT,302.8,14.5,D
30.555,74.701,315,1.1,1,05-11-2019,540,Terra,MODIS,59,6.0NRT,300.4,6.6,D
30.508,74.94,314.6,1.1,1,05-11-2019,540,Terra,MODIS,56,6.0NRT,301.4,6.4,D
30.446,75.333,316.2,1,1,05-11-2019,540,Terra,MODIS,61,6.0NRT,301.6,7.7,D
30.425,75.484,322.3,1,1,05-11-2019,540,Terra,MODIS,73,6.0NRT,302.8,12.9,D
30.424,75.494,327.3,1,1,05-11-2019,540,Terra,MODIS,79,6.0NRT,302.1,18.6,D
30.334,76.072,315.8,1,1,05-11-2019,540,Terra,MODIS,61,6.0NRT,303.4,5.3,D
30.301,76.236,317.3,1,1,05-11-2019,540,Terra,MODIS,65,6.0NRT,303.7,6.7,D
30.304,76.088,321.1,1,1,05-11-2019,540,Terra,MODIS,72,6.0NRT,303.6,10.3,D
30.302,76.098,330.2,1,1,05-11-2019,540,Terra,MODIS,82,6.0NRT,303.4,20.8,D
30.398,75.336,337.9,1,1,05-11-2019,540,Terra,MODIS,88,6.0NRT,302.6,34.8,D
30.291,75.979,316.2,1,1,05-11-2019,540,Terra,MODIS,62,6.0NRT,303.3,5.7,D
30.266,76.096,317.9,1,1,05-11-2019,540,Terra,MODIS,66,6.0NRT,303.4,8.1,D
30.264,76.106,319.9,1,1,05-11-2019,540,Terra,MODIS,70,6.0NRT,301.8,9.9,D
30.342,75.484,315.1,1,1,05-11-2019,540,Terra,MODIS,58,6.0NRT,302.4,6.3,D
30.357,75.311,315.9,1,1,05-11-2019,540,Terra,MODIS,60,6.0NRT,302.8,6.7,D
30.215,76.32,316.6,1,1,05-11-2019,540,Terra,MODIS,64,6.0NRT,305.1,5.7,D
30.211,76.351,316.3,1,1,05-11-2019,540,Terra,MODIS,63,6.0NRT,304.2,4.8,D
30.396,74.88,325.8,1.1,1,05-11-2019,540,Terra,MODIS,77,6.0NRT,302.3,18.1,D
30.401,74.766,320.3,1.1,1,05-11-2019,540,Terra,MODIS,70,6.0NRT,301.1,11.7,D
30.215,76.129,316.3,1,1,05-11-2019,540,Terra,MODIS,63,6.0NRT,303.7,6,D
30.219,76.034,314.4,1,1,05-11-2019,540,Terra,MODIS,57,6.0NRT,302.8,4.6,D
30.218,76.044,321.5,1,1,05-11-2019,540,Terra,MODIS,73,6.0NRT,302.3,10.9,D
30.46,74.076,312.7,1.2,1.1,05-11-2019,540,Terra,MODIS,50,6.0NRT,300.8,6.2,D
30.429,74.326,318.2,1.1,1.1,05-11-2019,540,Terra,MODIS,67,6.0NRT,301.4,11.6,D
30.428,74.337,314.3,1.1,1.1,05-11-2019,540,Terra,MODIS,57,6.0NRT,301.2,7.3,D
30.241,75.748,315.1,1,1,05-11-2019,540,Terra,MODIS,58,6.0NRT,302.2,5.7,D
30.215,75.937,322.2,1,1,05-11-2019,540,Terra,MODIS,73,6.0NRT,305.5,11,D
30.297,75.267,320.6,1.1,1,05-11-2019,540,Terra,MODIS,71,6.0NRT,302.9,10.7,D
30.296,75.278,313.7,1.1,1,05-11-2019,540,Terra,MODIS,45,6.0NRT,301.3,3.8,D
30.289,75.271,316.2,1.1,1,05-11-2019,540,Terra,MODIS,61,6.0NRT,302.7,6.6,D
30.343,74.728,313.4,1.1,1,05-11-2019,540,Terra,MODIS,49,6.0NRT,301.7,4.9,D
30.342,74.739,314.5,1.1,1,05-11-2019,540,Terra,MODIS,55,6.0NRT,300.5,5.9,D
30.194,75.82,319.3,1,1,05-11-2019,540,Terra,MODIS,69,6.0NRT,304.1,9.1,D
30.231,75.491,313.6,1,1,05-11-2019,540,Terra,MODIS,51,6.0NRT,301.7,4.8,D
30.116,76.306,319,1,1,05-11-2019,540,Terra,MODIS,69,6.0NRT,303.3,9,D
29.985,77.134,312.5,1,1,05-11-2019,540,Terra,MODIS,57,6.0NRT,300.5,5.2,D
30.212,75.422,328.6,1,1,05-11-2019,540,Terra,MODIS,80,6.0NRT,303.6,19.9,D
30.211,75.433,316.3,1,1,05-11-2019,540,Terra,MODIS,62,6.0NRT,303.2,6.5,D
30.193,75.43,331.6,1,1,05-11-2019,540,Terra,MODIS,83,6.0NRT,304.1,23.2,D
29.798,78.103,309.4,1,1,05-11-2019,540,Terra,MODIS,58,6.0NRT,298.3,5.4,D
30.179,75.46,317.9,1,1,05-11-2019,540,Terra,MODIS,65,6.0NRT,302.5,8.1,D
30.178,75.471,316.3,1,1,05-11-2019,540,Terra,MODIS,62,6.0NRT,301.4,6.9,D
30.079,76.113,316.4,1,1,05-11-2019,540,Terra,MODIS,63,6.0NRT,303.3,6,D
30.156,75.362,322.2,1,1,05-11-2019,540,Terra,MODIS,73,6.0NRT,301.7,12.9,D
29.897,77.163,311.7,1,1,05-11-2019,540,Terra,MODIS,54,6.0NRT,300.8,4.1,D
30.26,74.439,318.5,1.1,1.1,05-11-2019,540,Terra,MODIS,67,6.0NRT,303.8,9.7,D
30.202,74.743,316.5,1.1,1,05-11-2019,540,Terra,MODIS,62,6.0NRT,302.1,8.2,D
30.053,75.842,318.5,1,1,05-11-2019,540,Terra,MODIS,67,6.0NRT,306,6.7,D
30.095,75.406,318,1,1,05-11-2019,540,Terra,MODIS,65,6.0NRT,303.6,7.5,D
30.012,76.005,330.4,1,1,05-11-2019,540,Terra,MODIS,82,6.0NRT,302.1,22.1,D
30.068,75.406,317.9,1,1,05-11-2019,540,Terra,MODIS,65,6.0NRT,302.1,8.2,D
30.066,75.417,327,1,1,05-11-2019,540,Terra,MODIS,79,6.0NRT,302.6,18.4,D
30.047,75.555,314.8,1,1,05-11-2019,540,Terra,MODIS,56,6.0NRT,302.7,5.3,D
30.147,74.751,313.8,1.1,1,05-11-2019,540,Terra,MODIS,49,6.0NRT,301.6,5.2,D
30.125,74.77,317.8,1.1,1,05-11-2019,540,Terra,MODIS,65,6.0NRT,301.8,9.3,D
30.108,74.903,313.6,1.1,1,05-11-2019,540,Terra,MODIS,49,6.0NRT,301,5.6,D
30.157,74.451,318,1.1,1.1,05-11-2019,540,Terra,MODIS,66,6.0NRT,301.8,10.3,D
29.962,75.701,319.1,1,1,05-11-2019,540,Terra,MODIS,68,6.0NRT,304.2,7.9,D
29.76,77.029,319,1,1,05-11-2019,540,Terra,MODIS,71,6.0NRT,303.6,10.1,D
29.864,76.261,315.4,1,1,05-11-2019,540,Terra,MODIS,62,6.0NRT,302.2,5.4,D
29.919,75.815,316.3,1,1,05-11-2019,540,Terra,MODIS,63,6.0NRT,303,5.8,D
29.896,75.907,318.6,1,1,05-11-2019,540,Terra,MODIS,68,6.0NRT,303.4,7.4,D
30.038,74.737,320.4,1.1,1,05-11-2019,540,Terra,MODIS,70,6.0NRT,302,12.7,D
29.903,75.727,317.8,1,1,05-11-2019,540,Terra,MODIS,66,6.0NRT,303,6.2,D
29.862,76.018,321.4,1,1,05-11-2019,540,Terra,MODIS,72,6.0NRT,303.3,11.3,D
29.964,75.217,320.5,1,1,05-11-2019,540,Terra,MODIS,70,6.0NRT,301,12,D
29.853,76.016,318.9,1,1,05-11-2019,540,Terra,MODIS,64,6.0NRT,301.5,9.2,D
29.974,75.008,314.5,1.1,1,05-11-2019,540,Terra,MODIS,55,6.0NRT,300.9,6,D
29.818,76.073,312.8,1,1,05-11-2019,540,Terra,MODIS,50,6.0NRT,301.2,4.8,D
29.821,75.983,316.5,1,1,05-11-2019,540,Terra,MODIS,64,6.0NRT,302.7,6.6,D
