Year,F_Month,F_Day,UTC Hour,PM2.5,Month,Day,acq_date
2019,5,29,16,37.4,05,29,2019-05-29
2019,5,29,17,41.7,05,29,2019-05-29
2019,5,29,18,47.9,05,29,2019-05-29
2019,5,29,19,82.4,05,29,2019-05-29
2019,5,29,20,93.2,05,29,2019-05-29
2019,5,29,21,92.5,05,29,2019-05-29
2019,5,29,22,110.1,05,29,2019-05-29
2019,5,29,23,119.7,05,29,2019-05-29
2019,5,30,0,126.2,05,30,2019-05-30
2019,5,30,1,126.2,05,30,2019-05-30
2019,5,30,2,131.5,05,30,2019-05-30
2019,5,30,3,124.6,05,30,2019-05-30
2019,5,30,4,101.4,05,30,2019-05-30
2019,5,30,5,89.8,05,30,2019-05-30
2019,5,30,6,69.2,05,30,2019-05-30
2019,5,30,7,69.3,05,30,2019-05-30
2019,5,30,8,14.7,05,30,2019-05-30
2019,5,30,9,47.4,05,30,2019-05-30
2019,5,30,10,46.5,05,30,2019-05-30
2019,5,30,11,46.5,05,30,2019-05-30
2019,5,30,12,46.1,05,30,2019-05-30
2019,5,30,13,42.3,05,30,2019-05-30
2019,5,30,14,48.4,05,30,2019-05-30
2019,5,30,15,43.7,05,30,2019-05-30
2019,5,30,16,48.6,05,30,2019-05-30
2019,5,30,17,54.2,05,30,2019-05-30
2019,5,30,18,68.6,05,30,2019-05-30
2019,5,30,19,70.1,05,30,2019-05-30
2019,5,30,20,103,05,30,2019-05-30
2019,5,30,21,102.9,05,30,2019-05-30
2019,5,30,22,101.6,05,30,2019-05-30
2019,5,30,23,101.4,05,30,2019-05-30
2019,5,31,0,62.6,05,31,2019-05-31
2019,5,31,1,62.5,05,31,2019-05-31
2019,5,31,2,59.1,05,31,2019-05-31
2019,5,31,3,86.6,05,31,2019-05-31
2019,5,31,4,94.1,05,31,2019-05-31
2019,5,31,5,94.1,05,31,2019-05-31
2019,5,31,6,94.2,05,31,2019-05-31
2019,5,31,7,92.3,05,31,2019-05-31
2019,5,31,8,77.1,05,31,2019-05-31
2019,5,31,9,85.2,05,31,2019-05-31
2019,5,31,10,85.2,05,31,2019-05-31
2019,5,31,11,81.6,05,31,2019-05-31
2019,5,31,12,75.3,05,31,2019-05-31
2019,5,31,13,67.9,05,31,2019-05-31
2019,5,31,14,75.5,05,31,2019-05-31
2019,5,31,15,75.9,05,31,2019-05-31
2019,5,31,16,75.9,05,31,2019-05-31
2019,5,31,17,76.6,05,31,2019-05-31
2019,5,31,18,91.7,05,31,2019-05-31
2019,5,31,19,92.5,05,31,2019-05-31
2019,5,31,20,114.7,05,31,2019-05-31
2019,5,31,21,124.6,05,31,2019-05-31
2019,5,31,22,129.6,05,31,2019-05-31
2019,5,31,23,130.1,05,31,2019-05-31
2019,6,1,0,88.7,06,01,2019-06-01
2019,6,1,1,60.6,06,01,2019-06-01
2019,6,1,2,63.9,06,01,2019-06-01
2019,6,1,3,62.4,06,01,2019-06-01
2019,6,1,4,67.3,06,01,2019-06-01
2019,6,1,5,107.1,06,01,2019-06-01
2019,6,1,6,107.9,06,01,2019-06-01
2019,6,1,7,96.2,06,01,2019-06-01
2019,6,1,8,96.2,06,01,2019-06-01
2019,6,1,9,84.2,06,01,2019-06-01
2019,6,1,10,82.5,06,01,2019-06-01
2019,6,1,11,78.4,06,01,2019-06-01
2019,6,1,12,78.8,06,01,2019-06-01
2019,6,1,13,78.9,06,01,2019-06-01
2019,6,1,14,75.8,06,01,2019-06-01
2019,6,1,15,74.3,06,01,2019-06-01
2019,6,1,16,74.1,06,01,2019-06-01
2019,6,1,17,73.4,06,01,2019-06-01
2019,6,1,18,66.8,06,01,2019-06-01
2019,6,1,19,69,06,01,2019-06-01
2019,6,1,20,70.5,06,01,2019-06-01
2019,6,1,21,69.2,06,01,2019-06-01
2019,6,1,22,66.4,06,01,2019-06-01
2019,6,1,23,68.9,06,01,2019-06-01
2019,6,2,0,61.6,06,02,2019-06-02
2019,6,2,1,61.4,06,02,2019-06-02
2019,6,2,2,64.1,06,02,2019-06-02
2019,6,2,3,69.7,06,02,2019-06-02
2019,6,2,4,69.8,06,02,2019-06-02
2019,6,2,5,70,06,02,2019-06-02
2019,6,2,6,70,06,02,2019-06-02
2019,6,2,7,56.9,06,02,2019-06-02
2019,6,2,8,59.3,06,02,2019-06-02
2019,6,2,9,59.1,06,02,2019-06-02
2019,6,2,10,59.1,06,02,2019-06-02
2019,6,2,11,59,06,02,2019-06-02
2019,6,2,12,57.3,06,02,2019-06-02
2019,6,2,13,52.3,06,02,2019-06-02
2019,6,2,14,53.8,06,02,2019-06-02
2019,6,2,15,70.8,06,02,2019-06-02
2019,6,2,16,71.2,06,02,2019-06-02
2019,6,2,17,87.9,06,02,2019-06-02
2019,6,2,18,87.8,06,02,2019-06-02
2019,6,2,19,82.9,06,02,2019-06-02
2019,6,2,20,82.9,06,02,2019-06-02
2019,6,2,21,81.7,06,02,2019-06-02
2019,6,2,22,81.4,06,02,2019-06-02
2019,6,2,23,55.5,06,02,2019-06-02
2019,6,3,0,55.5,06,03,2019-06-03
2019,6,3,1,68.1,06,03,2019-06-03
2019,6,3,2,68,06,03,2019-06-03
2019,6,3,3,73.4,06,03,2019-06-03
2019,6,3,4,73.1,06,03,2019-06-03
2019,6,3,5,77.7,06,03,2019-06-03
2019,6,3,6,77.7,06,03,2019-06-03
2019,6,3,7,70,06,03,2019-06-03
2019,6,3,8,67.4,06,03,2019-06-03
2019,6,3,9,55.5,06,03,2019-06-03
2019,6,3,10,53.5,06,03,2019-06-03
2019,6,3,11,43.3,06,03,2019-06-03
2019,6,3,12,41.4,06,03,2019-06-03
2019,6,3,13,50.9,06,03,2019-06-03
2019,6,3,14,51.5,06,03,2019-06-03
2019,6,3,15,51.7,06,03,2019-06-03
2019,6,3,16,56.4,06,03,2019-06-03
2019,6,3,17,56.4,06,03,2019-06-03
2019,6,3,18,42.4,06,03,2019-06-03
2019,6,3,19,42.4,06,03,2019-06-03
2019,6,3,20,39.5,06,03,2019-06-03
2019,6,3,21,39.4,06,03,2019-06-03
2019,6,3,22,39,06,03,2019-06-03
2019,6,3,23,42.4,06,03,2019-06-03
2019,6,4,0,51.7,06,04,2019-06-04
2019,6,4,1,52.4,06,04,2019-06-04
2019,6,4,2,53.9,06,04,2019-06-04
2019,6,4,3,45.5,06,04,2019-06-04
2019,6,4,4,45.9,06,04,2019-06-04
2019,6,4,5,46.3,06,04,2019-06-04
2019,6,4,6,45.7,06,04,2019-06-04
2019,6,4,7,44.5,06,04,2019-06-04
2019,6,4,8,43.9,06,04,2019-06-04
2019,6,4,9,44.5,06,04,2019-06-04
2019,6,4,10,49.9,06,04,2019-06-04
2019,6,4,11,54.2,06,04,2019-06-04
2019,6,4,12,59.1,06,04,2019-06-04
2019,6,4,13,55.9,06,04,2019-06-04
2019,6,4,14,55.8,06,04,2019-06-04
2019,6,4,15,52,06,04,2019-06-04
2019,6,4,16,50.6,06,04,2019-06-04
2019,6,4,17,48.1,06,04,2019-06-04
2019,6,4,18,46.6,06,04,2019-06-04
2019,6,4,19,15.1,06,04,2019-06-04
2019,6,4,20,72.8,06,04,2019-06-04
2019,6,4,21,72.3,06,04,2019-06-04
2019,6,4,22,72.3,06,04,2019-06-04
2019,6,4,23,72.8,06,04,2019-06-04
2019,6,5,0,70.8,06,05,2019-06-05
2019,6,5,1,58.9,06,05,2019-06-05
2019,6,5,2,58.9,06,05,2019-06-05
2019,6,5,3,60.7,06,05,2019-06-05
2019,6,5,4,74.1,06,05,2019-06-05
2019,6,5,5,73.9,06,05,2019-06-05
2019,6,5,6,76.1,06,05,2019-06-05
2019,6,5,7,76.1,06,05,2019-06-05
2019,6,5,8,71.7,06,05,2019-06-05
2019,6,5,9,71.6,06,05,2019-06-05
2019,6,5,10,64.3,06,05,2019-06-05
2019,6,5,11,63.7,06,05,2019-06-05
2019,6,5,12,51.6,06,05,2019-06-05
2019,6,5,13,47.3,06,05,2019-06-05
2019,6,5,14,46.9,06,05,2019-06-05
2019,6,5,15,46.8,06,05,2019-06-05
2019,6,5,16,65.4,06,05,2019-06-05
2019,6,5,17,77.9,06,05,2019-06-05
2019,6,5,18,77.9,06,05,2019-06-05
2019,6,5,19,74.7,06,05,2019-06-05
2019,6,5,20,81.1,06,05,2019-06-05
2019,6,5,21,59,06,05,2019-06-05
2019,6,5,22,58.9,06,05,2019-06-05
2019,6,5,23,57,06,05,2019-06-05
2019,6,6,0,56.9,06,06,2019-06-06
2019,6,6,1,56.1,06,06,2019-06-06
2019,6,6,2,56.9,06,06,2019-06-06
2019,6,6,3,57.2,06,06,2019-06-06
2019,6,6,4,58.5,06,06,2019-06-06
2019,6,6,5,61.7,06,06,2019-06-06
2019,6,6,6,69.3,06,06,2019-06-06
2019,6,6,7,60.2,06,06,2019-06-06
2019,6,6,8,58.7,06,06,2019-06-06
2019,6,6,9,58.9,06,06,2019-06-06
2019,6,6,10,59.3,06,06,2019-06-06
2019,6,6,11,65.1,06,06,2019-06-06
2019,6,6,12,65,06,06,2019-06-06
2019,6,6,13,62.7,06,06,2019-06-06
2019,6,6,14,60.5,06,06,2019-06-06
2019,6,6,15,69.9,06,06,2019-06-06
2019,6,6,16,69.9,06,06,2019-06-06
2019,6,6,17,49.9,06,06,2019-06-06
2019,6,6,18,55.8,06,06,2019-06-06
2019,6,6,19,54.6,06,06,2019-06-06
2019,6,6,20,49.5,06,06,2019-06-06
2019,6,6,21,50.2,06,06,2019-06-06
2019,6,6,22,50.4,06,06,2019-06-06
2019,6,6,23,34.6,06,06,2019-06-06
2019,6,7,0,33.3,06,07,2019-06-07
2019,6,7,1,32.3,06,07,2019-06-07
2019,6,7,2,32.6,06,07,2019-06-07
2019,6,7,3,39.7,06,07,2019-06-07
2019,6,7,4,39.8,06,07,2019-06-07
2019,6,7,5,42.9,06,07,2019-06-07
2019,6,7,6,42.9,06,07,2019-06-07
2019,6,7,7,59,06,07,2019-06-07
2019,6,7,8,53.3,06,07,2019-06-07
2019,6,7,9,68.7,06,07,2019-06-07
2019,6,7,10,68.1,06,07,2019-06-07
2019,6,7,11,69,06,07,2019-06-07
2019,6,7,12,69,06,07,2019-06-07
2019,6,7,13,58.7,06,07,2019-06-07
2019,6,7,14,59.6,06,07,2019-06-07
2019,6,7,15,55.8,06,07,2019-06-07
2019,6,7,16,55.8,06,07,2019-06-07
2019,6,7,17,64.8,06,07,2019-06-07
2019,6,7,18,65,06,07,2019-06-07
2019,6,7,19,51.4,06,07,2019-06-07
2019,6,7,20,52.8,06,07,2019-06-07
2019,6,7,21,57.1,06,07,2019-06-07
2019,6,7,22,56.9,06,07,2019-06-07
2019,6,7,23,57.4,06,07,2019-06-07
2019,6,8,0,63.5,06,08,2019-06-08
2019,6,8,1,69.5,06,08,2019-06-08
2019,6,8,2,70.5,06,08,2019-06-08
2019,6,8,3,69.6,06,08,2019-06-08
2019,6,8,4,76.9,06,08,2019-06-08
2019,6,8,5,56.3,06,08,2019-06-08
2019,6,8,6,56.3,06,08,2019-06-08
2019,6,8,7,56,06,08,2019-06-08
2019,6,8,8,54.3,06,08,2019-06-08
2019,6,8,9,47,06,08,2019-06-08
2019,6,8,10,47,06,08,2019-06-08
2019,6,8,11,54.9,06,08,2019-06-08
2019,6,8,12,54.8,06,08,2019-06-08
2019,6,8,13,48.5,06,08,2019-06-08
2019,6,8,14,48.5,06,08,2019-06-08
2019,6,8,15,48.6,06,08,2019-06-08
2019,6,8,16,48.7,06,08,2019-06-08
2019,6,8,17,38.4,06,08,2019-06-08
2019,6,8,18,45.4,06,08,2019-06-08
2019,6,8,19,51,06,08,2019-06-08
2019,6,8,20,60.1,06,08,2019-06-08
2019,6,8,21,9.4,06,08,2019-06-08
2019,6,8,22,11,06,08,2019-06-08
2019,6,8,23,10.8,06,08,2019-06-08
2019,6,9,0,10.5,06,09,2019-06-09
2019,6,9,1,10.3,06,09,2019-06-09
2019,6,9,2,11.9,06,09,2019-06-09
2019,6,9,3,14,06,09,2019-06-09
2019,6,9,4,13.4,06,09,2019-06-09
2019,6,9,5,153.9,06,09,2019-06-09
2019,6,9,6,155.4,06,09,2019-06-09
2019,6,9,7,155.3,06,09,2019-06-09
2019,6,9,8,162,06,09,2019-06-09
2019,6,9,9,128.5,06,09,2019-06-09
2019,6,9,11,45.1,06,09,2019-06-09
2019,6,9,12,44.9,06,09,2019-06-09
2019,6,9,13,44.4,06,09,2019-06-09
2019,6,9,14,44.4,06,09,2019-06-09
2019,6,9,15,44.5,06,09,2019-06-09
2019,6,9,16,44.7,06,09,2019-06-09
2019,6,9,17,54.3,06,09,2019-06-09
2019,6,9,18,14.7,06,09,2019-06-09
2019,6,9,19,13.8,06,09,2019-06-09
2019,6,9,20,13.5,06,09,2019-06-09
2019,6,9,21,11,06,09,2019-06-09
2019,6,9,22,11.1,06,09,2019-06-09
2019,6,9,23,72.8,06,09,2019-06-09
2019,6,10,0,71.2,06,10,2019-06-10
2019,6,10,1,84.7,06,10,2019-06-10
2019,6,10,2,11.2,06,10,2019-06-10
2019,6,10,3,93.4,06,10,2019-06-10
2019,6,10,4,93.6,06,10,2019-06-10
2019,6,10,5,78.8,06,10,2019-06-10
2019,6,10,6,78.8,06,10,2019-06-10
2019,6,10,7,81.1,06,10,2019-06-10
2019,6,10,8,80.8,06,10,2019-06-10
2019,6,10,9,40.8,06,10,2019-06-10
2019,6,10,10,55.9,06,10,2019-06-10
2019,6,10,11,55.8,06,10,2019-06-10
2019,6,10,12,55.5,06,10,2019-06-10
2019,6,10,13,55.6,06,10,2019-06-10
2019,6,10,14,26.6,06,10,2019-06-10
2019,6,10,15,53,06,10,2019-06-10
2019,6,10,16,53.2,06,10,2019-06-10
2019,6,10,17,54.9,06,10,2019-06-10
2019,6,10,18,53.5,06,10,2019-06-10
2019,6,10,19,50.7,06,10,2019-06-10
2019,6,10,20,82,06,10,2019-06-10
2019,6,10,21,75.1,06,10,2019-06-10
2019,6,10,22,84.8,06,10,2019-06-10
2019,6,10,23,110.6,06,10,2019-06-10
2019,6,11,0,111.1,06,11,2019-06-11
2019,6,11,1,121.2,06,11,2019-06-11
2019,6,11,2,121.2,06,11,2019-06-11
2019,6,11,3,123.7,06,11,2019-06-11
2019,6,11,4,136.7,06,11,2019-06-11
2019,6,11,5,19.1,06,11,2019-06-11
2019,6,11,8,11.5,06,11,2019-06-11
2019,6,11,9,13.2,06,11,2019-06-11
2019,6,11,10,53.9,06,11,2019-06-11
2019,6,11,11,44.1,06,11,2019-06-11
2019,6,11,12,40.4,06,11,2019-06-11
2019,6,11,13,35.8,06,11,2019-06-11
2019,6,11,14,35.3,06,11,2019-06-11
2019,6,11,15,34.4,06,11,2019-06-11
2019,6,11,16,65.5,06,11,2019-06-11
2019,6,11,17,65.5,06,11,2019-06-11
2019,6,11,18,65.9,06,11,2019-06-11
2019,6,11,19,97.7,06,11,2019-06-11
2019,6,11,20,95.4,06,11,2019-06-11
2019,6,11,21,95.1,06,11,2019-06-11
2019,6,11,22,97.9,06,11,2019-06-11
2019,6,12,1,38.5,06,12,2019-06-12
2019,6,12,2,38,06,12,2019-06-12
2019,6,12,3,44,06,12,2019-06-12
2019,6,12,4,59.2,06,12,2019-06-12
2019,6,12,5,49.3,06,12,2019-06-12
2019,6,12,6,50.9,06,12,2019-06-12
2019,6,12,7,45.3,06,12,2019-06-12
2019,6,12,8,41.1,06,12,2019-06-12
2019,6,12,9,41.6,06,12,2019-06-12
2019,6,12,10,40.8,06,12,2019-06-12
2019,6,12,11,39.6,06,12,2019-06-12
2019,6,12,12,38.3,06,12,2019-06-12
2019,6,12,13,42.5,06,12,2019-06-12
2019,6,12,14,42.5,06,12,2019-06-12
2019,6,12,15,45.5,06,12,2019-06-12
2019,6,12,16,45.5,06,12,2019-06-12
2019,6,12,17,49.7,06,12,2019-06-12
2019,6,12,18,59.6,06,12,2019-06-12
2019,6,12,19,49.2,06,12,2019-06-12
2019,6,12,20,49.4,06,12,2019-06-12
2019,6,12,21,45.5,06,12,2019-06-12
2019,6,12,22,45.3,06,12,2019-06-12
2019,6,12,23,45.3,06,12,2019-06-12
2019,6,13,0,45.2,06,13,2019-06-13
2019,6,13,1,47,06,13,2019-06-13
2019,6,13,2,54.8,06,13,2019-06-13
2019,6,13,3,62.8,06,13,2019-06-13
2019,6,13,4,63.1,06,13,2019-06-13
2019,6,13,5,62.5,06,13,2019-06-13
2019,6,13,6,62.1,06,13,2019-06-13
2019,6,13,7,33,06,13,2019-06-13
2019,6,13,8,31.1,06,13,2019-06-13
2019,6,13,9,29,06,13,2019-06-13
2019,6,13,10,28.3,06,13,2019-06-13
2019,6,13,11,29.6,06,13,2019-06-13
2019,6,13,12,43.5,06,13,2019-06-13
2019,6,13,13,43.5,06,13,2019-06-13
2019,6,13,14,43.7,06,13,2019-06-13
2019,6,13,15,54,06,13,2019-06-13
2019,6,13,16,55.6,06,13,2019-06-13
2019,6,13,17,56,06,13,2019-06-13
2019,6,13,18,56.2,06,13,2019-06-13
2019,6,13,19,43,06,13,2019-06-13
2019,6,13,20,35.7,06,13,2019-06-13
2019,6,13,21,63.3,06,13,2019-06-13
2019,6,13,22,63.3,06,13,2019-06-13
2019,6,13,23,64.8,06,13,2019-06-13
2019,6,14,0,46.5,06,14,2019-06-14
2019,6,14,1,50.9,06,14,2019-06-14
2019,6,14,2,51,06,14,2019-06-14
2019,6,14,3,51.1,06,14,2019-06-14
2019,6,14,4,57.4,06,14,2019-06-14
2019,6,14,5,59.3,06,14,2019-06-14
2019,6,14,6,59.3,06,14,2019-06-14
2019,6,14,7,59.2,06,14,2019-06-14
2019,6,14,8,41.3,06,14,2019-06-14
2019,6,14,9,45.4,06,14,2019-06-14
2019,6,14,10,39.7,06,14,2019-06-14
2019,6,14,11,38,06,14,2019-06-14
2019,6,14,12,42.4,06,14,2019-06-14
2019,6,14,13,43.2,06,14,2019-06-14
2019,6,14,14,51.2,06,14,2019-06-14
2019,6,14,15,46.1,06,14,2019-06-14
2019,6,14,16,50.2,06,14,2019-06-14
2019,6,14,17,52.4,06,14,2019-06-14
2019,6,14,18,64.6,06,14,2019-06-14
2019,6,14,19,76.2,06,14,2019-06-14
2019,6,14,20,76.9,06,14,2019-06-14
2019,6,14,21,83.3,06,14,2019-06-14
2019,6,14,22,79.4,06,14,2019-06-14
2019,6,14,23,80.1,06,14,2019-06-14
2019,6,15,0,86.3,06,15,2019-06-15
2019,6,15,1,86.9,06,15,2019-06-15
2019,6,15,2,84.2,06,15,2019-06-15
2019,6,15,3,84.2,06,15,2019-06-15
2019,6,15,4,83.7,06,15,2019-06-15
2019,6,15,5,83.5,06,15,2019-06-15
2019,6,15,6,73.7,06,15,2019-06-15
2019,6,15,7,56.8,06,15,2019-06-15
2019,6,15,9,70,06,15,2019-06-15
2019,6,15,10,71.5,06,15,2019-06-15
2019,6,15,11,71.9,06,15,2019-06-15
2019,6,15,12,65.1,06,15,2019-06-15
2019,6,15,13,64.8,06,15,2019-06-15
2019,6,15,14,52.6,06,15,2019-06-15
2019,6,15,15,52.4,06,15,2019-06-15
2019,6,15,16,46,06,15,2019-06-15
2019,6,15,17,67,06,15,2019-06-15
2019,6,15,18,67.5,06,15,2019-06-15
2019,6,15,19,69.7,06,15,2019-06-15
2019,6,15,20,69.7,06,15,2019-06-15
2019,6,15,21,65.2,06,15,2019-06-15
2019,6,15,22,56.3,06,15,2019-06-15
2019,6,15,23,56.3,06,15,2019-06-15
2019,6,16,0,55.3,06,16,2019-06-16
2019,6,16,1,41,06,16,2019-06-16
2019,6,16,2,40.1,06,16,2019-06-16
2019,6,16,3,32.8,06,16,2019-06-16
2019,6,16,4,32,06,16,2019-06-16
2019,6,16,5,43.1,06,16,2019-06-16
2019,6,16,6,43.1,06,16,2019-06-16
2019,6,16,7,35.7,06,16,2019-06-16
2019,6,16,8,35.7,06,16,2019-06-16
2019,6,16,9,37.9,06,16,2019-06-16
2019,6,16,10,37.9,06,16,2019-06-16
2019,6,16,11,37.5,06,16,2019-06-16
2019,6,16,12,37.8,06,16,2019-06-16
2019,6,16,13,35,06,16,2019-06-16
2019,6,16,14,49.2,06,16,2019-06-16
2019,6,16,15,48.4,06,16,2019-06-16
2019,6,16,16,51.3,06,16,2019-06-16
2019,6,16,17,38.1,06,16,2019-06-16
2019,6,16,18,44.5,06,16,2019-06-16
2019,6,16,19,44.5,06,16,2019-06-16
2019,6,16,20,54.5,06,16,2019-06-16
2019,6,16,21,54.3,06,16,2019-06-16
2019,6,16,22,56.3,06,16,2019-06-16
2019,6,16,23,52,06,16,2019-06-16
2019,6,17,0,47.9,06,17,2019-06-17
2019,6,17,1,36.4,06,17,2019-06-17
2019,6,17,2,36.7,06,17,2019-06-17
2019,6,17,3,38.7,06,17,2019-06-17
2019,6,17,4,38,06,17,2019-06-17
2019,6,17,5,51.7,06,17,2019-06-17
2019,6,17,6,48.7,06,17,2019-06-17
2019,6,17,7,51.1,06,17,2019-06-17
2019,6,17,8,51.1,06,17,2019-06-17
2019,6,17,9,44.4,06,17,2019-06-17
2019,6,17,10,36.5,06,17,2019-06-17
2019,6,17,11,36.1,06,17,2019-06-17
2019,6,17,12,26.8,06,17,2019-06-17
2019,6,17,13,26.8,06,17,2019-06-17
2019,6,17,14,26.8,06,17,2019-06-17
2019,6,17,15,34.2,06,17,2019-06-17
2019,6,17,16,35.8,06,17,2019-06-17
2019,6,17,17,35.6,06,17,2019-06-17
2019,6,17,18,35.9,06,17,2019-06-17
2019,6,17,19,52.7,06,17,2019-06-17
2019,6,17,20,51.3,06,17,2019-06-17
2019,6,17,21,32.1,06,17,2019-06-17
2019,6,17,22,27.5,06,17,2019-06-17
2019,6,17,23,30.9,06,17,2019-06-17
2019,6,18,0,24.6,06,18,2019-06-18
2019,6,18,1,23.7,06,18,2019-06-18
2019,6,18,2,20.6,06,18,2019-06-18
2019,6,18,3,20.6,06,18,2019-06-18
2019,6,18,4,20.5,06,18,2019-06-18
2019,6,18,5,20.5,06,18,2019-06-18
2019,6,18,6,23.1,06,18,2019-06-18
2019,6,18,7,23.2,06,18,2019-06-18
2019,6,18,8,23.1,06,18,2019-06-18
2019,6,18,9,22.8,06,18,2019-06-18
2019,6,18,10,23,06,18,2019-06-18
2019,6,18,11,23.1,06,18,2019-06-18
2019,6,18,12,23,06,18,2019-06-18
2019,6,18,13,23,06,18,2019-06-18
2019,6,18,14,25.5,06,18,2019-06-18
2019,6,18,15,28.4,06,18,2019-06-18
2019,6,18,16,28.4,06,18,2019-06-18
2019,6,18,17,28.4,06,18,2019-06-18
2019,6,18,18,32.5,06,18,2019-06-18
2019,6,18,19,64.3,06,18,2019-06-18
2019,6,18,20,64.3,06,18,2019-06-18
2019,6,18,21,64.3,06,18,2019-06-18
2019,6,18,22,64.3,06,18,2019-06-18
2019,6,19,4,13.7,06,19,2019-06-19
2019,6,19,5,13,06,19,2019-06-19
2019,6,19,6,68.2,06,19,2019-06-19
2019,6,19,7,65.7,06,19,2019-06-19
2019,6,19,8,64.1,06,19,2019-06-19
2019,6,19,9,64.7,06,19,2019-06-19
2019,6,19,10,11.8,06,19,2019-06-19
2019,6,19,11,75.9,06,19,2019-06-19
2019,6,19,12,78.9,06,19,2019-06-19
2019,6,19,13,78.8,06,19,2019-06-19
2019,6,19,14,78.7,06,19,2019-06-19
2019,6,19,15,76.3,06,19,2019-06-19
2019,6,19,16,42.2,06,19,2019-06-19
2019,6,19,17,35.9,06,19,2019-06-19
2019,6,19,18,29,06,19,2019-06-19
2019,6,19,19,29,06,19,2019-06-19
2019,6,19,20,28.8,06,19,2019-06-19
2019,6,19,21,23,06,19,2019-06-19
2019,6,19,22,27.5,06,19,2019-06-19
2019,6,19,23,27.5,06,19,2019-06-19
2019,6,20,0,28.5,06,20,2019-06-20
2019,6,20,1,29.4,06,20,2019-06-20
2019,6,20,2,29.5,06,20,2019-06-20
2019,6,20,3,37,06,20,2019-06-20
2019,6,20,4,36.7,06,20,2019-06-20
2019,6,20,5,36.8,06,20,2019-06-20
2019,6,20,6,33,06,20,2019-06-20
2019,6,20,7,32.4,06,20,2019-06-20
2019,6,20,8,41.9,06,20,2019-06-20
2019,6,20,9,41.9,06,20,2019-06-20
2019,6,20,10,39.4,06,20,2019-06-20
2019,6,20,11,39.4,06,20,2019-06-20
2019,6,20,12,38.9,06,20,2019-06-20
2019,6,20,13,38.9,06,20,2019-06-20
2019,6,20,14,41.4,06,20,2019-06-20
2019,6,20,15,41.3,06,20,2019-06-20
2019,6,20,16,58.8,06,20,2019-06-20
2019,6,20,17,63.6,06,20,2019-06-20
2019,6,20,18,57.9,06,20,2019-06-20
2019,6,20,19,63.1,06,20,2019-06-20
2019,6,20,20,63.7,06,20,2019-06-20
2019,6,20,21,64.6,06,20,2019-06-20
2019,6,20,22,64.8,06,20,2019-06-20
2019,6,20,23,67.3,06,20,2019-06-20
2019,6,21,0,67.3,06,21,2019-06-21
2019,6,21,1,67.3,06,21,2019-06-21
2019,6,21,2,67.3,06,21,2019-06-21
2019,6,21,3,68.8,06,21,2019-06-21
2019,6,21,4,73.9,06,21,2019-06-21
2019,6,21,5,73.6,06,21,2019-06-21
2019,6,21,6,72.3,06,21,2019-06-21
2019,6,21,7,72.4,06,21,2019-06-21
2019,6,21,8,42,06,21,2019-06-21
2019,6,21,9,42.5,06,21,2019-06-21
2019,6,21,10,40,06,21,2019-06-21
2019,6,21,11,46.5,06,21,2019-06-21
2019,6,21,12,58,06,21,2019-06-21
2019,6,21,13,58,06,21,2019-06-21
2019,6,21,14,54.4,06,21,2019-06-21
2019,6,21,15,54.4,06,21,2019-06-21
2019,6,21,16,57.8,06,21,2019-06-21
2019,6,21,17,57.8,06,21,2019-06-21
2019,6,21,18,61.8,06,21,2019-06-21
2019,6,21,19,59.5,06,21,2019-06-21
2019,6,21,20,56,06,21,2019-06-21
2019,6,21,21,53.1,06,21,2019-06-21
2019,7,4,20,50.9,07,04,2019-07-04
2019,7,4,21,49,07,04,2019-07-04
2019,7,4,22,55.3,07,04,2019-07-04
2019,7,4,23,34.1,07,04,2019-07-04
2019,7,5,0,75.4,07,05,2019-07-05
2019,7,5,1,69.9,07,05,2019-07-05
2019,7,5,2,75.6,07,05,2019-07-05
2019,7,5,3,70.2,07,05,2019-07-05
2019,7,5,4,56.4,07,05,2019-07-05
2019,7,5,5,67.2,07,05,2019-07-05
2019,7,5,6,66.6,07,05,2019-07-05
2019,7,5,7,66.7,07,05,2019-07-05
2019,7,5,8,68.1,07,05,2019-07-05
2019,7,5,9,50.8,07,05,2019-07-05
2019,7,5,10,38.6,07,05,2019-07-05
2019,7,5,11,34.5,07,05,2019-07-05
2019,7,5,12,37.7,07,05,2019-07-05
2019,7,5,13,30.6,07,05,2019-07-05
2019,7,5,14,32.2,07,05,2019-07-05
2019,7,5,15,32.2,07,05,2019-07-05
2019,7,5,16,32.2,07,05,2019-07-05
2019,7,5,17,32.1,07,05,2019-07-05
2019,7,5,18,33,07,05,2019-07-05
2019,7,5,19,33.5,07,05,2019-07-05
2019,7,5,20,33.8,07,05,2019-07-05
2019,7,5,21,34.3,07,05,2019-07-05
2019,7,5,22,26.8,07,05,2019-07-05
2019,7,5,23,26.8,07,05,2019-07-05
2019,7,6,0,26.7,07,06,2019-07-06
2019,7,6,1,29.9,07,06,2019-07-06
2019,7,6,2,28.1,07,06,2019-07-06
2019,7,6,3,28.5,07,06,2019-07-06
2019,7,6,4,27,07,06,2019-07-06
2019,7,6,5,45.2,07,06,2019-07-06
2019,7,6,6,45.2,07,06,2019-07-06
2019,7,6,7,44.6,07,06,2019-07-06
2019,7,6,8,44.6,07,06,2019-07-06
2019,7,6,9,32.4,07,06,2019-07-06
2019,7,6,10,32.4,07,06,2019-07-06
