latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
30.708,75.273,332,1.1,1.1,2019-05-10,0820,Aqua,MODIS,70,6.0NRT,311.6,12.6,D
30.742,75.314,339.4,1.1,1.1,2019-05-10,0820,Aqua,MODIS,73,6.0NRT,312.7,25.2,D
30.74,75.303,337.2,1.1,1.1,2019-05-10,0820,Aqua,MODIS,46,6.0NRT,312.2,21.2,D
30.463,75.052,331.5,1.1,1,2019-05-10,0820,Aqua,MODIS,58,6.0NRT,312,10,D
30.359,74.815,334.6,1.1,1,2019-05-10,0820,Aqua,MODIS,72,6.0NRT,314.5,12,D
29.643,75.248,335.2,1.1,1,2019-05-10,0820,Aqua,MODIS,71,6.0NRT,314.8,10.7,D
30.691,74.269,332.1,1,1,2019-05-10,0820,Aqua,MODIS,74,6.0NRT,310.4,10.7,D
29.692,76.137,334.6,1.2,1.1,2019-05-10,0820,Aqua,MODIS,71,6.0NRT,315.6,12.5,D
30.412,74.732,332.6,1.1,1,2019-05-10,0820,Aqua,MODIS,67,6.0NRT,313.4,8.3,D
31.411,75.375,343.4,1.1,1.1,2019-05-10,0820,Aqua,MODIS,88,6.0NRT,312.3,36.2,D
30.514,75.942,340.9,1.2,1.1,2019-05-10,0820,Aqua,MODIS,83,6.0NRT,313.9,28.7,D
30.429,76.001,353.5,1.2,1.1,2019-05-10,0820,Aqua,MODIS,95,6.0NRT,317.8,60.6,D
30.419,76.002,340.5,1.2,1.1,2019-05-10,0820,Aqua,MODIS,83,6.0NRT,314.4,25.8,D
31.456,75.084,349,1.1,1.1,2019-05-10,0820,Aqua,MODIS,92,6.0NRT,312.1,47.8,D
31.342,74.677,335.9,1.1,1,2019-05-10,0820,Aqua,MODIS,78,6.0NRT,313.1,14.1,D
29.108,76.691,331.5,1.2,1.1,2019-05-10,0820,Aqua,MODIS,56,6.0NRT,314,10.3,D
30.026,75.77,332.6,1.2,1.1,2019-05-10,0820,Aqua,MODIS,68,6.0NRT,314.2,11.7,D
31.348,74.653,353.9,1.1,1,2019-05-10,0820,Aqua,MODIS,84,6.0NRT,308.8,55,D
30.049,75.718,338,1.1,1.1,2019-05-10,0820,Aqua,MODIS,79,6.0NRT,314,20.7,D
29.1,76.796,332.6,1.3,1.1,2019-05-10,0820,Aqua,MODIS,64,6.0NRT,313.7,11.6,D
29.074,76.748,338.1,1.3,1.1,2019-05-10,0820,Aqua,MODIS,78,6.0NRT,316.8,21.5,D
31.34,74.666,338.8,1.1,1,2019-05-10,0820,Aqua,MODIS,69,6.0NRT,314,19.1,D
30.268,75.26,330.3,1.1,1,2019-05-10,0820,Aqua,MODIS,53,6.0NRT,310.7,8.4,D
30.732,74.372,347.3,1,1,2019-05-10,0820,Aqua,MODIS,91,6.0NRT,314.1,39.6,D
31.072,75.765,337.9,1.2,1.1,2019-05-10,0820,Aqua,MODIS,83,6.0NRT,317,19.8,D
31.073,75.777,349.5,1.2,1.1,2019-05-10,0820,Aqua,MODIS,93,6.0NRT,317.2,47.4,D
31.064,75.778,333.9,1.2,1.1,2019-05-10,0820,Aqua,MODIS,78,6.0NRT,315,13.4,D
30.142,74.921,338.1,1.1,1,2019-05-10,0820,Aqua,MODIS,78,6.0NRT,316.8,15.7,D
30.233,74.764,339.9,1.1,1,2019-05-10,0820,Aqua,MODIS,81,6.0NRT,313.7,21.8,D
30.27,74.836,343.2,1.1,1,2019-05-10,0820,Aqua,MODIS,85,6.0NRT,315.4,27.1,D
30.357,74.804,335.3,1.1,1,2019-05-10,0820,Aqua,MODIS,73,6.0NRT,316.2,13,D
29.806,75.656,345.5,1.1,1.1,2019-05-10,0820,Aqua,MODIS,88,6.0NRT,318.4,32.1,D
30.594,76.107,333,1.2,1.1,2019-05-10,0820,Aqua,MODIS,71,6.0NRT,314.6,14.2,D
29.815,75.655,350.5,1.1,1.1,2019-05-10,0820,Aqua,MODIS,93,6.0NRT,316.5,44.1,D
31.349,74.613,329.7,1.1,1,2019-05-10,0820,Aqua,MODIS,32,6.0NRT,292.7,22.7,D
29.824,76.041,339.8,1.2,1.1,2019-05-10,0820,Aqua,MODIS,81,6.0NRT,315.9,22.8,D
30.261,76.47,328.6,1.3,1.1,2019-05-10,0820,Aqua,MODIS,57,6.0NRT,309.5,11.8,D
30.179,75.063,336.4,1.1,1,2019-05-10,0820,Aqua,MODIS,70,6.0NRT,313.3,13.1,D
28.7,76.512,338.1,1.2,1.1,2019-05-10,0820,Aqua,MODIS,76,6.0NRT,318.7,13.6,D
30.606,75.785,356.5,1.2,1.1,2019-05-10,0820,Aqua,MODIS,97,6.0NRT,318.8,63.9,D
29.241,76.697,332.3,1.3,1.1,2019-05-10,0820,Aqua,MODIS,64,6.0NRT,312.9,11.9,D
29.23,76.777,336.5,1.3,1.1,2019-05-10,0820,Aqua,MODIS,75,6.0NRT,314.6,18.6,D
31.295,74.906,335.2,1.1,1,2019-05-10,0820,Aqua,MODIS,73,6.0NRT,310.1,19.5,D
29.963,75.301,336.8,1.1,1,2019-05-10,0820,Aqua,MODIS,77,6.0NRT,315.5,14.5,D
29.961,75.36,343.9,1.1,1,2019-05-10,0820,Aqua,MODIS,87,6.0NRT,315.1,29.3,D
29.172,76.294,335.9,1.2,1.1,2019-05-10,0820,Aqua,MODIS,72,6.0NRT,315.1,14.3,D
30.605,75.773,342.6,1.2,1.1,2019-05-10,0820,Aqua,MODIS,86,6.0NRT,319.4,27,D
30.782,75.806,340,1.2,1.1,2019-05-10,0820,Aqua,MODIS,84,6.0NRT,312.1,28.1,D
29.23,76.77,337.5,1.3,1.1,2019-05-10,0820,Aqua,MODIS,77,6.0NRT,314.7,22.2,D
29.749,76.438,333.2,1.2,1.1,2019-05-10,0820,Aqua,MODIS,70,6.0NRT,312.5,16.9,D
29.825,75.967,337.3,1.2,1.1,2019-05-10,0820,Aqua,MODIS,78,6.0NRT,319.2,14.8,D
30.367,75.099,332.7,1.1,1,2019-05-10,0820,Aqua,MODIS,65,6.0NRT,312.5,11.2,D
29.897,76.657,330.4,1.3,1.1,2019-05-10,0820,Aqua,MODIS,63,6.0NRT,312,10.3,D
30.781,75.794,336,1.2,1.1,2019-05-10,0820,Aqua,MODIS,80,6.0NRT,312.3,20.1,D
29.895,76.644,331.2,1.3,1.1,2019-05-10,0820,Aqua,MODIS,66,6.0NRT,312.1,11.4,D
30.79,74.334,330.1,1,1,2019-05-10,0820,Aqua,MODIS,48,6.0NRT,306.3,12.4,D
29.231,76.782,334.5,1.3,1.1,2019-05-10,0820,Aqua,MODIS,71,6.0NRT,314.3,15.1,D
29.732,75.651,334.5,1.1,1.1,2019-05-10,0820,Aqua,MODIS,71,6.0NRT,315.4,10.2,D
29.834,75.723,337.8,1.1,1.1,2019-05-10,0820,Aqua,MODIS,78,6.0NRT,315.9,18,D
29.832,75.712,338.1,1.1,1.1,2019-05-10,0820,Aqua,MODIS,79,6.0NRT,317.1,18.6,D
29.836,75.717,341.6,1.1,1.1,2019-05-10,0820,Aqua,MODIS,84,6.0NRT,317.2,26.1,D
29.714,75.46,336.5,1.1,1.1,2019-05-10,0820,Aqua,MODIS,69,6.0NRT,316.1,12.5,D
29.723,75.458,335.9,1.1,1.1,2019-05-10,0820,Aqua,MODIS,74,6.0NRT,317.3,12.5,D
31.457,75.096,333.1,1.1,1.1,2019-05-10,0820,Aqua,MODIS,75,6.0NRT,310.4,15.4,D
30.557,75.077,337.2,1.1,1,2019-05-10,0820,Aqua,MODIS,74,6.0NRT,315.7,16.6,D
29.162,76.295,341.4,1.2,1.1,2019-05-10,0820,Aqua,MODIS,82,6.0NRT,315.8,24.9,D
29.152,76.297,341.2,1.2,1.1,2019-05-10,0820,Aqua,MODIS,82,6.0NRT,315,24.4,D
30.816,75.926,334.5,1.2,1.1,2019-05-10,0820,Aqua,MODIS,77,6.0NRT,314.6,15.6,D
29.114,76.478,337.2,1.2,1.1,2019-05-10,0820,Aqua,MODIS,75,6.0NRT,316.3,17.4,D
30.273,74.168,332.4,1,1,2019-05-10,0820,Aqua,MODIS,68,6.0NRT,312.4,12.9,D
30.828,75.116,336,1.1,1,2019-05-10,0820,Aqua,MODIS,47,6.0NRT,310.1,17.1,D
31.469,75.347,340.3,1.1,1.1,2019-05-10,0820,Aqua,MODIS,85,6.0NRT,313.1,24.6,D
31.47,75.359,359.3,1.1,1.1,2019-05-10,0820,Aqua,MODIS,99,6.0NRT,313.9,74.2,D
31.419,75.361,331.6,1.1,1.1,2019-05-10,0820,Aqua,MODIS,62,6.0NRT,311.6,11.6,D
31.42,75.373,334.8,1.1,1.1,2019-05-10,0820,Aqua,MODIS,79,6.0NRT,313.1,17,D
31.412,75.387,333.6,1.1,1.1,2019-05-10,0820,Aqua,MODIS,76,6.0NRT,312,16.4,D
29.703,76.147,336.5,1.2,1.1,2019-05-10,0820,Aqua,MODIS,68,6.0NRT,314.6,15.4,D
30.507,75.635,336.4,1.2,1.1,2019-05-10,0820,Aqua,MODIS,77,6.0NRT,310.7,18.5,D
29.255,76.734,337,1.3,1.1,2019-05-10,0820,Aqua,MODIS,76,6.0NRT,314.4,21.4,D
29.257,76.747,341.5,1.3,1.1,2019-05-10,0820,Aqua,MODIS,83,6.0NRT,313.5,30.4,D
30.655,75.275,330.4,1.1,1.1,2019-05-10,0820,Aqua,MODIS,68,6.0NRT,309.4,11.7,D
29.139,76.188,353.7,1.2,1.1,2019-05-10,0820,Aqua,MODIS,95,6.0NRT,315.5,56.5,D
29.239,76.684,335.3,1.3,1.1,2019-05-10,0820,Aqua,MODIS,72,6.0NRT,314.4,18,D
30.431,76.013,333.1,1.2,1.1,2019-05-10,0820,Aqua,MODIS,70,6.0NRT,315.2,12.6,D
30.313,74.756,356.2,1.1,1,2019-05-10,0820,Aqua,MODIS,97,6.0NRT,312,59.8,D
30.571,76.604,333.6,1.3,1.1,2019-05-10,0820,Aqua,MODIS,75,6.0NRT,313.4,17.1,D
30.421,76.015,333.7,1.2,1.1,2019-05-10,0820,Aqua,MODIS,66,6.0NRT,313.3,12.5,D
30.827,75.105,369,1.1,1,2019-05-10,0820,Aqua,MODIS,100,6.0NRT,314.6,106.8,D
31.339,74.655,352,1.1,1,2019-05-10,0820,Aqua,MODIS,94,6.0NRT,313.7,48.2,D
30.624,75.175,327,1.1,1,2019-05-10,0820,Aqua,MODIS,31,6.0NRT,303.6,9.2,D
29.724,75.978,333.8,1.2,1.1,2019-05-10,0820,Aqua,MODIS,67,6.0NRT,315,11.1,D
29.725,75.99,337.8,1.2,1.1,2019-05-10,0820,Aqua,MODIS,78,6.0NRT,315.3,17.9,D
30.796,74.994,326.5,1.9,1.4,2019-05-10,2025,Aqua,MODIS,100,6.0NRT,288.6,65.5,N
30.717,74.317,301.7,2.1,1.4,2019-05-10,2025,Aqua,MODIS,34,6.0NRT,279.5,16.7,N
31.056,75.107,312.4,1.9,1.4,2019-05-10,2025,Aqua,MODIS,85,6.0NRT,289.2,30.5,N
30.204,76.639,301.2,1.5,1.2,2019-05-10,2025,Aqua,MODIS,29,6.0NRT,287.6,8.7,N
30.792,75.201,301.1,1.9,1.3,2019-05-10,2025,Aqua,MODIS,37,6.0NRT,287,11.7,N
31.058,75.087,300.3,1.9,1.4,2019-05-10,2025,Aqua,MODIS,25,6.0NRT,289.4,10.3,N
31.295,74.949,303.7,2,1.4,2019-05-10,2025,Aqua,MODIS,56,6.0NRT,276.5,19.1,N
30.715,74.339,325.7,2.1,1.4,2019-05-10,2025,Aqua,MODIS,100,6.0NRT,279.5,75,N
30.197,76.629,331.9,1.2,1.1,2019-05-11,0550,Terra,MODIS,80,6.0NRT,311.2,15.9,D
30.337,75.03,329.7,1,1,2019-05-11,0550,Terra,MODIS,77,6.0NRT,306.3,12.5,D
30.365,74.851,326.2,1,1,2019-05-11,0550,Terra,MODIS,55,6.0NRT,301.5,8.5,D
30.343,74.814,325.3,1,1,2019-05-11,0550,Terra,MODIS,57,6.0NRT,301,7.8,D
30.239,74.885,333,1,1,2019-05-11,0550,Terra,MODIS,74,6.0NRT,307.6,15.3,D
30.207,74.796,332.5,1,1,2019-05-11,0550,Terra,MODIS,79,6.0NRT,308.5,14.3,D
30.21,74.721,332.7,1,1,2019-05-11,0550,Terra,MODIS,72,6.0NRT,299.1,21.2,D
30.412,76.771,326.7,1.2,1.1,2019-05-11,0550,Terra,MODIS,74,6.0NRT,308.2,11.1,D
30.317,74.983,326.3,1,1,2019-05-11,0550,Terra,MODIS,73,6.0NRT,304.2,8.5,D
29.069,76.723,328.2,1.2,1.1,2019-05-11,0550,Terra,MODIS,70,6.0NRT,310.3,10.9,D
29.067,76.735,328.8,1.2,1.1,2019-05-11,0550,Terra,MODIS,70,6.0NRT,309.6,11,D
29.021,76.648,324.2,1.2,1.1,2019-05-11,0550,Terra,MODIS,51,6.0NRT,304.6,7.6,D
29.021,76.401,333,1.2,1.1,2019-05-11,0550,Terra,MODIS,78,6.0NRT,309,20.3,D
30.073,76.41,331.5,1.2,1.1,2019-05-11,0550,Terra,MODIS,79,6.0NRT,309.5,14.9,D
30.056,76.425,343.1,1.2,1.1,2019-05-11,0550,Terra,MODIS,89,6.0NRT,310.5,36.8,D
30.054,76.436,336.3,1.2,1.1,2019-05-11,0550,Terra,MODIS,83,6.0NRT,310,23,D
30.016,76.428,332.2,1.2,1.1,2019-05-11,0550,Terra,MODIS,79,6.0NRT,308.3,19.6,D
29.943,76.43,344.7,1.2,1.1,2019-05-11,0550,Terra,MODIS,90,6.0NRT,302.5,47.2,D
30.201,76.667,330.8,1.2,1.1,2019-05-11,0550,Terra,MODIS,79,6.0NRT,311.4,15.1,D
30.199,76.679,331.5,1.2,1.1,2019-05-11,0550,Terra,MODIS,80,6.0NRT,311.4,17,D
30.195,76.641,333.5,1.2,1.1,2019-05-11,0550,Terra,MODIS,82,6.0NRT,311,18,D
30.786,76.754,325.1,1.2,1.1,2019-05-11,0550,Terra,MODIS,69,6.0NRT,306.9,9.4,D
30.859,76.319,334.9,1.1,1.1,2019-05-11,0550,Terra,MODIS,86,6.0NRT,310.1,21.8,D
30.595,75.446,325.6,1.1,1,2019-05-11,0550,Terra,MODIS,66,6.0NRT,292.1,11.9,D
31.118,75.471,322.8,1,1,2019-05-11,0550,Terra,MODIS,65,6.0NRT,290.5,14.3,D
30.785,75.001,316.4,1,1,2019-05-11,0550,Terra,MODIS,41,6.0NRT,279.5,9.6,D
30.047,75.513,330.7,1.1,1,2019-05-11,0550,Terra,MODIS,54,6.0NRT,308.5,13.2,D
30.025,75.587,335.3,1.1,1,2019-05-11,0550,Terra,MODIS,73,6.0NRT,306.9,20.6,D
30.635,74.72,321.9,1,1,2019-05-11,0550,Terra,MODIS,75,6.0NRT,278.1,14.4,D
30.762,75.029,326.3,1,1,2019-05-11,0550,Terra,MODIS,77,6.0NRT,275.5,23.6,D
30.699,75.021,316.6,1,1,2019-05-11,0550,Terra,MODIS,51,6.0NRT,274.9,11.9,D
30.69,75.019,318.6,1,1,2019-05-11,0550,Terra,MODIS,62,6.0NRT,276.1,14,D
29.802,74.905,333.1,1,1,2019-05-11,0550,Terra,MODIS,69,6.0NRT,312.9,11,D
29.579,76.156,327.8,1.1,1.1,2019-05-11,0550,Terra,MODIS,70,6.0NRT,302.4,12.2,D
29.52,76.56,332.4,1.2,1.1,2019-05-11,0550,Terra,MODIS,78,6.0NRT,310.6,15.4,D
29.525,76.474,329.1,1.2,1.1,2019-05-11,0550,Terra,MODIS,73,6.0NRT,309.8,9.6,D
29.498,76.518,353.3,1.2,1.1,2019-05-11,0550,Terra,MODIS,96,6.0NRT,310.8,63.1,D
29.453,76.59,327.4,1.2,1.1,2019-05-11,0550,Terra,MODIS,63,6.0NRT,307.9,13.3,D
29.381,76.467,327.5,1.2,1.1,2019-05-11,0550,Terra,MODIS,69,6.0NRT,309.7,10.3,D
29.371,76.465,330,1.2,1.1,2019-05-11,0550,Terra,MODIS,74,6.0NRT,308.2,14.1,D
29.797,76.628,328.8,1.2,1.1,2019-05-11,0550,Terra,MODIS,73,6.0NRT,308.1,12.3,D
29.769,76.672,338.1,1.2,1.1,2019-05-11,0550,Terra,MODIS,85,6.0NRT,311.5,27.2,D
29.767,76.684,332.3,1.2,1.1,2019-05-11,0550,Terra,MODIS,78,6.0NRT,310.3,16.6,D
29.674,76.746,330.8,1.2,1.1,2019-05-11,0550,Terra,MODIS,68,6.0NRT,308.4,15,D
29.664,76.744,328.2,1.2,1.1,2019-05-11,0550,Terra,MODIS,37,6.0NRT,307.4,10.4,D
29.594,76.671,332.3,1.2,1.1,2019-05-11,0550,Terra,MODIS,78,6.0NRT,311.3,15.9,D
29.557,76.581,328,1.2,1.1,2019-05-11,0550,Terra,MODIS,71,6.0NRT,308.8,10,D
29.997,76.163,330.6,1.1,1.1,2019-05-11,0550,Terra,MODIS,76,6.0NRT,309.2,13.3,D
30.074,76.695,324.8,1.2,1.1,2019-05-11,0550,Terra,MODIS,49,6.0NRT,305.4,9.3,D
30.066,76.681,325.5,1.2,1.1,2019-05-11,0550,Terra,MODIS,51,6.0NRT,306.6,9,D
30.036,74.889,336.5,1,1,2019-05-11,0550,Terra,MODIS,81,6.0NRT,308.8,21.4,D
29.451,74.005,333.9,1,1,2019-05-11,0550,Terra,MODIS,25,6.0NRT,307.3,19,D
28.825,76.708,329.5,1.2,1.1,2019-05-11,0555,Terra,MODIS,70,6.0NRT,308.3,12.3,D
28.902,76.382,328.9,1.2,1.1,2019-05-11,0555,Terra,MODIS,67,6.0NRT,307.6,12.6,D
28.706,76.503,333.6,1.2,1.1,2019-05-11,0555,Terra,MODIS,76,6.0NRT,312.3,15.4,D
28.936,76.414,333.5,1.2,1.1,2019-05-11,0555,Terra,MODIS,74,6.0NRT,309.7,18.7,D
28.787,76.629,328.4,1.2,1.1,2019-05-11,0555,Terra,MODIS,48,6.0NRT,309.2,11.4,D
28.827,76.696,332.3,1.2,1.1,2019-05-11,0555,Terra,MODIS,75,6.0NRT,309.2,16.7,D
28.873,76.489,330.7,1.2,1.1,2019-05-11,0555,Terra,MODIS,72,6.0NRT,309.4,15.4,D
28.856,76.587,326.5,1.2,1.1,2019-05-11,0555,Terra,MODIS,40,6.0NRT,307,11.7,D
30.151,76.616,326,3.4,1.7,2019-05-11,0725,Aqua,MODIS,76,6.0NRT,305,48.1,D
30.154,76.644,328.4,3.4,1.7,2019-05-11,0725,Aqua,MODIS,79,6.0NRT,304.5,62.7,D
30.159,76.65,324.9,3.4,1.7,2019-05-11,0725,Aqua,MODIS,74,6.0NRT,304.5,41.2,D
29.946,76.421,301,1.2,1.1,2019-05-11,1650,Terra,MODIS,36,6.0NRT,286,5.6,N
29.891,76.156,302.9,1.2,1.1,2019-05-11,1650,Terra,MODIS,52,6.0NRT,292,6.1,N
29.367,75.317,301.8,1.4,1.2,2019-05-11,1650,Terra,MODIS,44,6.0NRT,290.7,7,N
29.778,75.989,320,4.3,1.9,2019-05-12,0455,Terra,MODIS,56,6.0NRT,298,42.7,D
30.244,76.621,322.2,3.9,1.8,2019-05-12,0455,Terra,MODIS,72,6.0NRT,301.8,49.1,D
29.777,75.981,319.8,4.3,1.9,2019-05-12,0455,Terra,MODIS,57,6.0NRT,297.7,42.2,D
31.409,75.835,318.4,4.6,2,2019-05-12,0455,Terra,MODIS,70,6.0NRT,300.7,45.9,D
31.417,74.647,327.8,4,1.9,2019-05-12,0635,Terra,MODIS,67,6.0NRT,301.5,94.4,D
30.43,75.286,323.3,4.7,2,2019-05-12,0635,Terra,MODIS,51,6.0NRT,297.7,67.2,D
31.402,74.681,323.3,4,1.9,2019-05-12,0635,Terra,MODIS,34,6.0NRT,300.2,56.5,D
30.429,75.293,323.7,4.7,2,2019-05-12,0635,Terra,MODIS,38,6.0NRT,297.8,66.5,D
31.401,74.999,323.1,4.2,1.9,2019-05-12,0635,Terra,MODIS,35,6.0NRT,299.8,59,D
30.409,74.6,321.5,4.2,1.9,2019-05-12,0635,Terra,MODIS,51,6.0NRT,295.9,54.4,D
30.76,74.923,325.1,4.3,1.9,2019-05-12,0635,Terra,MODIS,62,6.0NRT,302.1,58.5,D
31.398,74.994,322.6,4.2,1.9,2019-05-12,0635,Terra,MODIS,22,6.0NRT,299.1,53.7,D
31.3,75.1,328.7,4.3,1.9,2019-05-12,0635,Terra,MODIS,61,6.0NRT,299.7,123.1,D
31.303,75.106,323.8,4.3,1.9,2019-05-12,0635,Terra,MODIS,53,6.0NRT,299.6,74.7,D
30.412,74.738,321.1,4.3,1.9,2019-05-12,0635,Terra,MODIS,48,6.0NRT,294.1,47,D
31.288,75.003,328.4,4.3,1.9,2019-05-12,0635,Terra,MODIS,70,6.0NRT,299.7,106.3,D
30.887,74.657,326.2,4.1,1.9,2019-05-12,0635,Terra,MODIS,66,6.0NRT,301.3,73.4,D
31.286,74.995,326.5,4.3,1.9,2019-05-12,0635,Terra,MODIS,65,6.0NRT,299.4,93.7,D
30.762,74.931,327,4.3,1.9,2019-05-12,0635,Terra,MODIS,68,6.0NRT,302.3,76.1,D
30.993,74.973,324.7,4.3,1.9,2019-05-12,0635,Terra,MODIS,61,6.0NRT,300.9,69.4,D
30.414,74.746,320.5,4.3,1.9,2019-05-12,0635,Terra,MODIS,30,6.0NRT,293.7,42.1,D
30.899,74.656,325.9,4.1,1.9,2019-05-12,0635,Terra,MODIS,64,6.0NRT,301,74,D
31.412,74.641,327,4,1.9,2019-05-12,0635,Terra,MODIS,66,6.0NRT,301.5,88.7,D
30.587,75.22,351.6,1,1,2019-05-12,0810,Aqua,MODIS,93,6.0NRT,313.8,45,D
30.57,75.169,345.1,1,1,2019-05-12,0810,Aqua,MODIS,88,6.0NRT,313.4,33.5,D
31.286,75.082,337.8,1,1,2019-05-12,0810,Aqua,MODIS,78,6.0NRT,311.7,21.7,D
30.572,75.18,343.8,1,1,2019-05-12,0810,Aqua,MODIS,86,6.0NRT,312.2,30.6,D
30.576,75.211,330,1,1,2019-05-12,0810,Aqua,MODIS,37,6.0NRT,311.7,7.2,D
30.578,75.222,336.7,1,1,2019-05-12,0810,Aqua,MODIS,76,6.0NRT,314.3,16.8,D
30.927,75.459,330.8,1,1,2019-05-12,0810,Aqua,MODIS,64,6.0NRT,312.2,9.6,D
30.482,74.064,330.4,1.1,1,2019-05-12,0810,Aqua,MODIS,60,6.0NRT,312.9,8.4,D
30.444,74.003,354,1.1,1,2019-05-12,0810,Aqua,MODIS,95,6.0NRT,311.2,55.9,D
31.288,75.093,392.3,1,1,2019-05-12,0810,Aqua,MODIS,94,6.0NRT,317.4,194.9,D
30.646,74.816,335.9,1,1,2019-05-12,0810,Aqua,MODIS,74,6.0NRT,315.3,15.5,D
30.184,76.703,328.7,1,1,2019-05-12,0810,Aqua,MODIS,45,6.0NRT,310.7,8.2,D
30.196,76.659,340.2,1,1,2019-05-12,0810,Aqua,MODIS,83,6.0NRT,315.2,20.3,D
30.222,76.718,339.5,1,1,2019-05-12,0810,Aqua,MODIS,82,6.0NRT,313.4,21.7,D
30.325,75.696,331.1,1,1,2019-05-12,0810,Aqua,MODIS,63,6.0NRT,313.5,9.1,D
31.393,75,337.3,1,1,2019-05-12,0810,Aqua,MODIS,80,6.0NRT,312.6,17.4,D
31.427,74.67,330.4,1,1,2019-05-12,0810,Aqua,MODIS,58,6.0NRT,311.3,9.5,D
31.426,74.66,336.5,1,1,2019-05-12,0810,Aqua,MODIS,78,6.0NRT,312.2,18.3,D
29.916,76.049,331.1,1,1,2019-05-12,0810,Aqua,MODIS,62,6.0NRT,314.5,7.1,D
30.238,76.63,336.5,1,1,2019-05-12,0810,Aqua,MODIS,62,6.0NRT,316.5,14,D
30.394,75.346,352.1,1,1,2019-05-12,0810,Aqua,MODIS,94,6.0NRT,313.6,45.2,D
30.633,74.732,333.1,1,1,2019-05-12,0810,Aqua,MODIS,63,6.0NRT,315.2,11.1,D
30.631,74.721,337.2,1,1,2019-05-12,0810,Aqua,MODIS,77,6.0NRT,315.4,17.5,D
30.686,74.654,333.5,1,1,2019-05-12,0810,Aqua,MODIS,69,6.0NRT,314.9,10.8,D
30.249,76.649,341.5,1,1,2019-05-12,0810,Aqua,MODIS,85,6.0NRT,313.6,22.2,D
30.248,76.638,336.8,1,1,2019-05-12,0810,Aqua,MODIS,72,6.0NRT,315.1,14.7,D
30.721,74.464,345.7,1,1,2019-05-12,0810,Aqua,MODIS,88,6.0NRT,315.5,30.5,D
30.461,75.928,333.8,1,1,2019-05-12,0810,Aqua,MODIS,72,6.0NRT,315.5,11.3,D
30.453,75.436,335.7,1,1,2019-05-12,0810,Aqua,MODIS,63,6.0NRT,313,12.2,D
30.451,75.425,342.6,1,1,2019-05-12,0810,Aqua,MODIS,85,6.0NRT,314.9,23.9,D
30.462,75.434,333.8,1,1,2019-05-12,0810,Aqua,MODIS,70,6.0NRT,315,10.9,D
30.751,75.142,339.4,1,1,2019-05-12,0810,Aqua,MODIS,81,6.0NRT,312.5,21.9,D
30.752,75.152,335.6,1,1,2019-05-12,0810,Aqua,MODIS,74,6.0NRT,314.3,15.7,D
29.597,75.326,334.5,1,1,2019-05-12,0810,Aqua,MODIS,70,6.0NRT,312.8,14.3,D
29.595,75.316,335.2,1,1,2019-05-12,0810,Aqua,MODIS,72,6.0NRT,312.7,15.2,D
29.991,75.871,334,1,1,2019-05-12,0810,Aqua,MODIS,70,6.0NRT,317.3,10.7,D
29.989,75.671,333.6,1,1,2019-05-12,0810,Aqua,MODIS,68,6.0NRT,314.7,10.1,D
30.765,75.61,342.4,1,1,2019-05-12,0810,Aqua,MODIS,85,6.0NRT,311.4,27.8,D
29.915,76.039,332.9,1,1,2019-05-12,0810,Aqua,MODIS,68,6.0NRT,315.3,9.4,D
30.493,74.597,331.9,1,1,2019-05-12,0810,Aqua,MODIS,65,6.0NRT,311.5,11.6,D
30.636,75.743,332.3,1,1,2019-05-12,0810,Aqua,MODIS,67,6.0NRT,314.3,9.7,D
30.743,75.154,335.1,1,1,2019-05-12,0810,Aqua,MODIS,73,6.0NRT,312.9,16.1,D
30.701,75.12,337.5,1,1,2019-05-12,0810,Aqua,MODIS,78,6.0NRT,313.9,19.2,D
30.703,75.13,345.4,1,1,2019-05-12,0810,Aqua,MODIS,88,6.0NRT,312.7,33.5,D
30.692,75.122,340.4,1,1,2019-05-12,0810,Aqua,MODIS,82,6.0NRT,313.7,23.3,D
30.694,75.132,344.7,1,1,2019-05-12,0810,Aqua,MODIS,87,6.0NRT,312.9,31.7,D
29.863,76.587,340.3,1,1,2019-05-12,0810,Aqua,MODIS,83,6.0NRT,314.5,22.1,D
30.786,75.194,342.2,1,1,2019-05-12,0810,Aqua,MODIS,85,6.0NRT,315.3,23.4,D
30.46,75.423,336,1,1,2019-05-12,0810,Aqua,MODIS,75,6.0NRT,316.4,14.1,D
29.901,75.567,331.6,1,1,2019-05-12,0810,Aqua,MODIS,61,6.0NRT,314.2,8.6,D
30.259,76.652,330.3,1,1,2019-05-12,0810,Aqua,MODIS,54,6.0NRT,312.6,8.8,D
29.991,76.061,331.5,1,1,2019-05-12,0810,Aqua,MODIS,63,6.0NRT,313.9,8.6,D
31.098,76.203,333.5,1,1,2019-05-12,0810,Aqua,MODIS,76,6.0NRT,314.8,11.4,D
30.44,75.288,337,1,1,2019-05-12,0810,Aqua,MODIS,77,6.0NRT,313.5,17.9,D
30.455,75.264,335.4,1,1,2019-05-12,0810,Aqua,MODIS,73,6.0NRT,312.4,14.9,D
31.287,75.276,328.8,1,1,2019-05-12,0810,Aqua,MODIS,45,6.0NRT,311.4,6.6,D
30.119,75.238,333.5,1,1,2019-05-12,0810,Aqua,MODIS,69,6.0NRT,311.5,13,D
